"season","player_id","first_name","last_name","primary_position","hit_count"
"2017",8480153,"Victor","Ejdsell","C",6
"2017",8480157,"Calle","Rosen","D",1
"2017",8480158,"Andreas","Borgman","D",119
"2017",8480163,"Philip","Holm","D",1
"2017",8480164,"Henrik","Haapala","LW",5
"2017",8480172,"Jan","Rutta","D",23
"2017",8480222,"Sebastian","Aho","D",10
"2017",8480330,"Spencer","Foo","RW",6
"2017",8480771,"Daniel","Brickley","D",1
"2018",8464989,"Matt","Cullen","C",38
"2018",8465009,"Zdeno","Chara","D",138
"2018",8466138,"Joe","Thornton","C",22
"2018",8466139,"Patrick","Marleau","C",87
"2018",8468493,"Ron","Hainsey","D",103
"2018",8468498,"Brooks","Orpik","D",155
"2018",8468508,"Justin","Williams","RW",72
"2018",8468509,"Niklas","Kronwall","D",84
"2018",8468611,"Matt","Hendricks","C",40
"2018",8468674,"Deryk","Engelland","D",184
"2018",8469454,"Ilya","Kovalchuk","RW",28
"2018",8469455,"Jason","Spezza","C",22
"2018",8469459,"Mikko","Koivu","C",13
"2018",8469465,"Dan","Hamhuis","D",46
"2018",8469501,"Chris","Thorburn","RW",1
"2018",8469506,"Jason","Pominville","RW",18
"2018",8469521,"Tomas","Plekanec","C",1
"2018",8469608,"Mike","Smith","G",1
"2018",8470047,"Valtteri","Filppula","C",15
"2018",8470110,"Trevor","Daley","D",14
"2018",8470144,"Frans","Nielsen","C",79
"2018",8470151,"Jay","Bouwmeester","D",93
"2018",8470187,"Johnny","Boychuk","D",148
"2018",8470257,"Alexander","Steen","LW",87
"2018",8470281,"Duncan","Keith","D",42
"2018",8470318,"Jonathan","Ericsson","D",98
"2018",8470543,"Chris","Kunitz","LW",85
"2018",8470595,"Eric","Staal","C",41
"2018",8470598,"Thomas","Vanek","LW",38
"2018",8470600,"Ryan","Suter","D",78
"2018",8470601,"Braydon","Coburn","D",100
"2018",8470602,"Dion","Phaneuf","D",128
"2018",8470604,"Jeff","Carter","C",80
"2018",8470606,"Dustin","Brown","RW",150
"2018",8470607,"Brent","Seabrook","D",124
"2018",8470610,"Zach","Parise","LW",49
"2018",8470611,"Eric","Fehr","C",40
"2018",8470612,"Ryan","Getzlaf","C",150
"2018",8470613,"Brent","Burns","D",135
"2018",8470616,"Ryan","Kesler","C",93
"2018",8470619,"Brian","Boyle","C",152
"2018",8470621,"Corey","Perry","RW",21
"2018",8470622,"Patrick","Eaves","RW",14
"2018",8470626,"Loui","Eriksson","LW",3
"2018",8470638,"Patrice","Bergeron","C",76
"2018",8470642,"Shea","Weber","D",129
"2018",8470655,"David","Backes","RW",190
"2018",8470740,"Lee","Stempniak","RW",2
"2018",8470755,"Brad","Richardson","C",63
"2018",8470760,"Marc","Methot","D",15
"2018",8470775,"Nate","Thompson","C",87
"2018",8470794,"Joe","Pavelski","C",88
"2018",8470803,"Kyle","Brodziak","C",92
"2018",8470834,"Dustin","Byfuglien","D",93
"2018",8470966,"Mark","Giordano","D",67
"2018",8471214,"Alex","Ovechkin","LW",261
"2018",8471215,"Evgeni","Malkin","C",63
"2018",8471217,"Andrew","Ladd","LW",37
"2018",8471218,"Blake","Wheeler","RW",96
"2018",8471226,"Drew","Stafford","RW",50
"2018",8471228,"Alexander","Radulov","RW",77
"2018",8471233,"Travis","Zajac","C",66
"2018",8471242,"Mike","Green","D",60
"2018",8471260,"Blake","Comeau","LW",246
"2018",8471262,"Carl","Soderberg","C",111
"2018",8471273,"Brandon","Dubinsky","C",180
"2018",8471274,"Alex","Goligoski","D",79
"2018",8471276,"David","Krejci","C",53
"2018",8471284,"Andrej","Sekera","D",17
"2018",8471303,"Alexander","Edler","D",127
"2018",8471339,"Ryan","Callahan","RW",98
"2018",8471392,"Roman","Polak","D",230
"2018",8471426,"Troy","Brouwer","RW",177
"2018",8471436,"Matt","Hunwick","D",6
"2018",8471490,"Adam","Cracknell","RW",6
"2018",8471657,"Cody","McLeod","LW",112
"2018",8471669,"Paul","Stastny","C",51
"2018",8471675,"Sidney","Crosby","C",95
"2018",8471676,"Bobby","Ryan","RW",77
"2018",8471677,"Jack","Johnson","D",245
"2018",8471685,"Anze","Kopitar","C",59
"2018",8471686,"Marc","Staal","D",94
"2018",8471691,"Martin","Hanzal","C",14
"2018",8471698,"T.J.","Oshie","RW",146
"2018",8471699,"Andrew","Cogliano","LW",76
"2018",8471702,"Matt","Niskanen","D",188
"2018",8471707,"James","Neal","LW",57
"2018",8471709,"Marc-Edouard","Vlasic","D",42
"2018",8471716,"Justin","Abdelkader","LW",185
"2018",8471717,"Adam","McQuaid","D",122
"2018",8471724,"Kris","Letang","D",127
"2018",8471729,"Kris","Russell","D",93
"2018",8471735,"Keith","Yandle","D",47
"2018",8471743,"Vladimir","Sobotka","LW",87
"2018",8471761,"Chris","Butler","D",17
"2018",8471768,"Tom","Pyatt","LW",15
"2018",8471769,"Niklas","Hjalmarsson","D",45
"2018",8471794,"Darren","Helm","LW",50
"2018",8471817,"Ryan","Reaves","RW",343
"2018",8471873,"Anton","Stralman","D",59
"2018",8471887,"Patric","Hornqvist","RW",158
"2018",8471958,"Dan","Girardi","D",156
"2018",8472382,"Andy","Greene","D",67
"2018",8472410,"Stephen","Gionta","RW",14
"2018",8473412,"Bryan","Little","C",70
"2018",8473415,"Alex","Biega","D",101
"2018",8473419,"Brad","Marchand","LW",63
"2018",8473422,"Nick","Foligno","LW",223
"2018",8473446,"Erik","Johnson","D",157
"2018",8473449,"Kyle","Okposo","RW",87
"2018",8473453,"Trevor","Lewis","C",53
"2018",8473463,"Leo","Komarov","C",239
"2018",8473465,"Jamie","McGinn","LW",34
"2018",8473468,"Eric","Gryba","D",21
"2018",8473473,"Milan","Lucic","LW",259
"2018",8473492,"Matt","Beleskey","LW",7
"2018",8473504,"Cal","Clutterbuck","RW",242
"2018",8473507,"Jeff","Petry","D",190
"2018",8473512,"Claude","Giroux","C",28
"2018",8473533,"Jordan","Staal","C",194
"2018",8473534,"Patrik","Berglund","C",25
"2018",8473544,"Derick","Brassard","C",114
"2018",8473546,"Michael","Grabner","RW",28
"2018",8473548,"Phil","Kessel","RW",15
"2018",8473560,"Korbinian","Holzer","D",61
"2018",8473563,"Nicklas","Backstrom","C",68
"2018",8473564,"Michael","Frolik","RW",63
"2018",8473573,"Artem","Anisimov","C",25
"2018",8473584,"Andrew","MacDonald","D",30
"2018",8473588,"Erik","Condra","RW",3
"2018",8473604,"Jonathan","Toews","C",42
"2018",8473618,"Mathieu","Perreault","C",135
"2018",8473673,"David","Schlemko","D",29
"2018",8473914,"Mark","Letestu","C",3
"2018",8473933,"Ben","Lovejoy","D",90
"2018",8473986,"Alex","Killorn","LW",90
"2018",8473991,"Karl","Alzner","D",13
"2018",8473992,"Justin","Falk","D",36
"2018",8473994,"Jamie","Benn","LW",170
"2018",8474000,"Steven","Kampfer","D",49
"2018",8474008,"Paul","Carey","C",3
"2018",8474009,"Nick","Bonino","C",25
"2018",8474013,"Ian","Cole","D",129
"2018",8474025,"Eric","Tangradi","LW",11
"2018",8474027,"Justin","Braun","D",174
"2018",8474031,"Kevin","Shattenkirk","D",73
"2018",8474034,"Patrick","Maroon","LW",189
"2018",8474037,"James","van Riemsdyk","LW",34
"2018",8474038,"Paul","Byron","LW",114
"2018",8474040,"Sam","Gagner","C",21
"2018",8474053,"Logan","Couture","C",104
"2018",8474056,"P.K.","Subban","D",64
"2018",8474061,"Anthony","Peluso","RW",4
"2018",8474062,"Riley","Nash","C",89
"2018",8474066,"Thomas","Hickey","D",49
"2018",8474068,"Kyle","Turris","C",26
"2018",8474089,"Brad","Malone","C",35
"2018",8474090,"Brendan","Smith","D",100
"2018",8474091,"Brandon","Sutter","C",33
"2018",8474098,"Colton","Sceviour","C",89
"2018",8474102,"David","Perron","LW",89
"2018",8474125,"Carl","Gunnarsson","D",23
"2018",8474131,"Mario","Kempe","RW",105
"2018",8474134,"Yannick","Weber","D",64
"2018",8474141,"Patrick","Kane","RW",21
"2018",8474145,"Robert","Bortuzzo","D",122
"2018",8474149,"Evgenii","Dadonov","RW",33
"2018",8474150,"Mikael","Backlund","C",63
"2018",8474151,"Ryan","McDonagh","D",110
"2018",8474157,"Max","Pacioretty","LW",129
"2018",8474161,"Jakub","Voracek","RW",17
"2018",8474162,"Jake","Muzzin","D",192
"2018",8474166,"Alec","Martinez","D",78
"2018",8474176,"Carl","Hagelin","LW",79
"2018",8474189,"Lars","Eller","C",79
"2018",8474190,"Wayne","Simmonds","RW",142
"2018",8474207,"Nick","Holden","D",106
"2018",8474218,"Jason","Demers","D",50
"2018",8474230,"Micheal","Haley","C",107
"2018",8474250,"Zack","Smith","LW",136
"2018",8474291,"Jay","Beagle","C",102
"2018",8474520,"Jason","Garrison","D",13
"2018",8474563,"Drew","Doughty","D",168
"2018",8474564,"Steven","Stamkos","C",79
"2018",8474565,"Alex","Pietrangelo","D",86
"2018",8474567,"Zach","Bogosian","D",83
"2018",8474568,"Luke","Schenn","D",105
"2018",8474569,"Colin","Wilson","C",58
"2018",8474571,"Mikkel","Boedker","LW",54
"2018",8474573,"Josh","Bailey","RW",26
"2018",8474574,"Tyler","Myers","D",103
"2018",8474578,"Erik","Karlsson","D",59
"2018",8474579,"Luca","Sbisa","D",17
"2018",8474581,"Jake","Gardiner","D",73
"2018",8474584,"Michael","Del Zotto","D",129
"2018",8474586,"Jordan","Eberle","C",43
"2018",8474589,"Tyler","Ennis","LW",62
"2018",8474590,"John","Carlson","D",68
"2018",8474593,"Jacob","Markstrom","G",1
"2018",8474597,"Cody","Goloubef","D",13
"2018",8474600,"Roman","Josi","D",64
"2018",8474602,"Justin","Schultz","D",29
"2018",8474611,"Cameron","Gaunce","D",4
"2018",8474612,"Travis","Hamonic","D",48
"2018",8474613,"Derek","Stepan","C",50
"2018",8474618,"Marco","Scandella","D",53
"2018",8474627,"Jori","Lehtera","C",29
"2018",8474628,"Michael","Stone","D",27
"2018",8474641,"Adam","Henrique","C",78
"2018",8474668,"Dale","Weise","RW",88
"2018",8474673,"TJ","Brodie","D",25
"2018",8474679,"Gustav","Nyquist","RW",56
"2018",8474683,"Derek","Grant","C",92
"2018",8474685,"Matt","Calvert","LW",136
"2018",8474688,"Greg","Pateryn","D",144
"2018",8474697,"Mark","Borowiecki","D",212
"2018",8474709,"Matt","Martin","LW",329
"2018",8474715,"Cam","Atkinson","RW",37
"2018",8474716,"Jared","Spurgeon","D",91
"2018",8474717,"Mark","Barberio","D",13
"2018",8474722,"Luke","Witkowski","RW",67
"2018",8474736,"Zac","Rinaldo","C",47
"2018",8474749,"Matt","Bartkowski","D",1
"2018",8474774,"Dalton","Prout","D",36
"2018",8474818,"Jordie","Benn","D",124
"2018",8474849,"Antoine","Roussel","LW",87
"2018",8474870,"Tyler","Johnson","C",58
"2018",8474873,"Brian","Lashoff","D",3
"2018",8474884,"Mike","Hoffman","LW",42
"2018",8475098,"Tyler","Bozak","C",87
"2018",8475149,"Marcus","Johansson","LW",43
"2018",8475151,"Kyle","Palmieri","RW",98
"2018",8475158,"Ryan","O'Reilly","C",42
"2018",8475160,"Kyle","Clifford","LW",115
"2018",8475163,"Alex","Chiasson","RW",85
"2018",8475164,"Jakob","Silfverberg","RW",38
"2018",8475166,"John","Tavares","C",66
"2018",8475167,"Victor","Hedman","D",63
"2018",8475168,"Matt","Duchene","C",38
"2018",8475169,"Evander","Kane","LW",254
"2018",8475170,"Brayden","Schenn","C",194
"2018",8475171,"Oliver","Ekman-Larsson","D",162
"2018",8475172,"Nazem","Kadri","C",92
"2018",8475175,"Magnus","Paajarvi","LW",65
"2018",8475176,"Ryan","Ellis","D",79
"2018",8475177,"Calvin","de Haan","D",220
"2018",8475178,"Zack","Kassian","RW",191
"2018",8475179,"Dmitry","Kulikov","D",99
"2018",8475181,"Nick","Leddy","D",86
"2018",8475184,"Chris","Kreider","LW",159
"2018",8475186,"John","Moore","D",83
"2018",8475188,"Brayden","McNabb","D",227
"2018",8475191,"Reilly","Smith","RW",53
"2018",8475193,"Tomas","Tatar","LW",77
"2018",8475197,"Tyson","Barrie","D",64
"2018",8475200,"Dmitry","Orlov","D",152
"2018",8475204,"Brandon","Pirri","RW",35
"2018",8475206,"Stefan","Elliott","D",2
"2018",8475208,"Brian","Dumoulin","D",156
"2018",8475209,"Richard","Panik","RW",137
"2018",8475218,"Mattias","Ekholm","D",73
"2018",8475220,"Marcus","Foligno","LW",206
"2018",8475222,"Sami","Vatanen","D",68
"2018",8475225,"Craig","Smith","RW",79
"2018",8475227,"Chris","Wideman","D",35
"2018",8475231,"Casey","Cizikas","C",149
"2018",8475233,"David","Savard","D",156
"2018",8475235,"Nicolas","Deslauriers","LW",135
"2018",8475236,"Cody","Eakin","C",106
"2018",8475246,"Kevin","Connauton","D",108
"2018",8475253,"Garrett","Wilson","LW",128
"2018",8475260,"Corban","Knight","C",9
"2018",8475263,"Wade","Megan","C",4
"2018",8475268,"Gabriel","Bourque","LW",134
"2018",8475279,"Ben","Chiarot","D",187
"2018",8475287,"Erik","Haula","LW",11
"2018",8475314,"Anders","Lee","LW",128
"2018",8475321,"Phil","Varone","C",23
"2018",8475323,"Marcus","Kruger","C",51
"2018",8475324,"Nick","Jensen","D",93
"2018",8475325,"Jordan","Nolan","C",22
"2018",8475343,"Nic","Dowd","C",106
"2018",8475413,"Justin","Dowling","C",25
"2018",8475423,"Darren","Archibald","RW",10
"2018",8475430,"Brandon","Manning","D",63
"2018",8475455,"Brenden","Dillon","D",266
"2018",8475461,"Andrew","Agozzino","LW",14
"2018",8475462,"Radko","Gudas","D",255
"2018",8475613,"Nate","Prosser","D",17
"2018",8475625,"Matt","Irwin","D",80
"2018",8475690,"Christopher","Tanev","D",29
"2018",8475692,"Mats","Zuccarello","RW",67
"2018",8475714,"Calle","Jarnkrok","C",59
"2018",8475715,"Oscar","Lindberg","C",104
"2018",8475716,"Martin","Marincin","D",21
"2018",8475718,"Justin","Holl","D",9
"2018",8475722,"Jason","Zucker","LW",87
"2018",8475726,"Tyler","Toffoli","C",39
"2018",8475727,"Ryan","Spooner","C",39
"2018",8475728,"Johan","Larsson","C",112
"2018",8475735,"Greg","McKegg","C",56
"2018",8475736,"Connor","Brickley","C",35
"2018",8475738,"Jordan","Weal","C",28
"2018",8475744,"Evgeny","Kuznetsov","C",48
"2018",8475745,"Charlie","Coyle","C",131
"2018",8475747,"Patrik","Nemeth","D",150
"2018",8475750,"Jon","Merrill","D",80
"2018",8475752,"Tyler","Pitlick","C",107
"2018",8475753,"Justin","Faulk","D",202
"2018",8475754,"Brock","Nelson","C",58
"2018",8475755,"Alex","Petrovic","D",116
"2018",8475758,"Devante","Smith-Pelly","RW",93
"2018",8475760,"Nick","Bjugstad","C",142
"2018",8475762,"Derek","Forbort","D",105
"2018",8475763,"Kevin","Hayes","C",63
"2018",8475764,"Cam","Fowler","D",32
"2018",8475765,"Vladimir","Tarasenko","RW",138
"2018",8475766,"Austin","Watson","LW",144
"2018",8475768,"Jaden","Schwartz","LW",113
"2018",8475772,"Riley","Sheahan","C",72
"2018",8475780,"Chris","Wagner","RW",291
"2018",8475784,"Jeff","Skinner","LW",31
"2018",8475786,"Zach","Hyman","C",126
"2018",8475790,"Erik","Gudbranson","D",190
"2018",8475791,"Taylor","Hall","LW",22
"2018",8475792,"Brett","Connolly","RW",63
"2018",8475793,"Ryan","Johansen","C",106
"2018",8475794,"Tyler","Seguin","C",92
"2018",8475795,"Dylan","McIlrath","D",19
"2018",8475796,"Mark","Pysyk","D",133
"2018",8475798,"Mikael","Granlund","RW",48
"2018",8475799,"Nino","Niederreiter","RW",117
"2018",8475807,"Joakim","Nordstrom","LW",145
"2018",8475808,"Michael","Chaput","C",53
"2018",8475810,"Bryan","Rust","RW",130
"2018",8475820,"Joonas","Donskoi","RW",39
"2018",8475832,"Tom","Kuhnhackl","RW",77
"2018",8475834,"Marcus","Sorensen","LW",118
"2018",8475841,"Tim","Heed","D",18
"2018",8475842,"Sam","Carrick","C",15
"2018",8475844,"Kenny","Agostino","LW",143
"2018",8475848,"Brendan","Gallagher","RW",126
"2018",8475855,"Jesper","Fast","RW",120
"2018",8475857,"Kevin","Gravel","D",31
"2018",8475868,"Anthony","Bitetto","D",80
"2018",8475869,"Brandon","Davidson","D",17
"2018",8475902,"Zach","Trotman","D",20
"2018",8475906,"John","Klingberg","D",52
"2018",8475907,"Micheal","Ferland","LW",202
"2018",8475913,"Mark","Stone","RW",81
"2018",8475982,"Erik","Burgdoerfer","D",16
"2018",8476043,"Ben","Street","C",19
"2018",8476166,"Taylor","Fedun","D",25
"2018",8476177,"Matt","Read","RW",11
"2018",8476191,"Kevan","Miller","D",73
"2018",8476207,"Brian","Gibbons","LW",40
"2018",8476278,"Colin","Blackwell","C",10
"2018",8476285,"Matthew","Peca","C",33
"2018",8476288,"Ryan","Dzingel","LW",62
"2018",8476292,"Ondrej","Palat","LW",118
"2018",8476293,"Scott","Wilson","C",29
"2018",8476310,"Lukas","Sedlak","C",69
"2018",8476312,"Josh","Manson","D",184
"2018",8476323,"Max","McCormick","LW",21
"2018",8476326,"Josh","Archibald","RW",161
"2018",8476329,"Travis","Boyd","C",13
"2018",8476331,"Dylan","DeMelo","D",121
"2018",8476346,"Johnny","Gaudreau","LW",17
"2018",8476356,"Tobias","Rieder","C",69
"2018",8476368,"Fredrik","Claesson","D",76
"2018",8476370,"Blake","Pietila","LW",36
"2018",8476372,"Nick","Seeler","D",78
"2018",8476374,"Sean","Kuraly","C",175
"2018",8476381,"Andrew","Shaw","RW",128
"2018",8476389,"Vincent","Trocheck","C",112
"2018",8476392,"Adam","Lowry","C",235
"2018",8476393,"Nick","Cousins","C",115
"2018",8476396,"Steven","Fogarty","C",6
"2018",8476399,"Blake","Coleman","C",225
"2018",8476407,"Andy","Welinski","D",47
"2018",8476409,"Alan","Quine","C",14
"2018",8476410,"Josh","Leivo","LW",44
"2018",8476415,"Kyle","Rau","C",11
"2018",8476419,"Jean-Gabriel","Pageau","C",63
"2018",8476422,"Mike","Reilly","D",48
"2018",8476423,"Reid","Boucher","C",1
"2018",8476427,"Ty","Rattie","RW",57
"2018",8476428,"Rocco","Grimaldi","C",38
"2018",8476429,"Scott","Mayfield","D",139
"2018",8476431,"Adam","Clendening","D",7
"2018",8476432,"Boone","Jenner","C",190
"2018",8476434,"John","Gibson","G",1
"2018",8476436,"Dmitrij","Jaskin","RW",87
"2018",8476437,"Victor","Rask","C",40
"2018",8476438,"Brandon","Saad","LW",52
"2018",8476439,"Brett","Ritchie","RW",129
"2018",8476440,"Markus","Granlund","C",46
"2018",8476441,"Joel","Edmundson","D",170
"2018",8476442,"Matt","Nieto","LW",60
"2018",8476443,"Xavier","Ouellet","D",32
"2018",8476447,"Miikka","Salomaki","RW",77
"2018",8476448,"William","Karlsson","C",60
"2018",8476449,"Scott","Harrington","D",88
"2018",8476453,"Nikita","Kucherov","RW",47
"2018",8476454,"Ryan","Nugent-Hopkins","C",69
"2018",8476455,"Gabriel","Landeskog","LW",155
"2018",8476456,"Jonathan","Huberdeau","LW",57
"2018",8476457,"Adam","Larsson","D",256
"2018",8476458,"Ryan","Strome","C",76
"2018",8476459,"Mika","Zibanejad","C",134
"2018",8476460,"Mark","Scheifele","C",55
"2018",8476461,"Sean","Couturier","C",40
"2018",8476462,"Dougie","Hamilton","D",189
"2018",8476463,"Jonas","Brodin","D",61
"2018",8476465,"Ryan","Murphy","D",1
"2018",8476466,"Sven","Baertschi","LW",18
"2018",8476467,"Jamie","Oleksiak","D",149
"2018",8476468,"J.T.","Miller","C",119
"2018",8476469,"Joel","Armia","RW",113
"2018",8476470,"Nathan","Beaulieu","D",60
"2018",8476472,"Oscar","Klefbom","D",44
"2018",8476473,"Connor","Murphy","D",119
"2018",8476474,"Stefan","Noesen","RW",95
"2018",8476476,"Joe","Morrow","D",37
"2018",8476477,"Matt","Puempel","LW",4
"2018",8476479,"Phillip","Danault","C",95
"2018",8476480,"Vladislav","Namestnikov","C",140
"2018",8476483,"Rickard","Rakell","C",82
"2018",8476525,"Colin","Miller","D",144
"2018",8476539,"Jonathan","Marchessault","C",122
"2018",8476545,"Kurtis","Gabriel","RW",78
"2018",8476617,"Tomas","Hyka","RW",6
"2018",8476624,"Barclay","Goodrow","RW",166
"2018",8476779,"Brad","Hunt","D",18
"2018",8476792,"Torey","Krug","D",90
"2018",8476799,"Cameron","Schilling","D",3
"2018",8476806,"J.T.","Brown","RW",99
"2018",8476807,"Matt","Tennyson","D",10
"2018",8476822,"Luke","Glendening","RW",198
"2018",8476826,"Yanni","Gourde","C",88
"2018",8476850,"Ryan","Murray","D",27
"2018",8476851,"Alex","Galchenyuk","LW",62
"2018",8476853,"Morgan","Rielly","D",72
"2018",8476854,"Hampus","Lindholm","D",81
"2018",8476856,"Matt","Dumba","D",60
"2018",8476857,"Pontus","Aberg","LW",45
"2018",8476858,"Phillip","Di Giuseppe","LW",54
"2018",8476867,"Brendan","Gaunce","C",4
"2018",8476869,"Brady","Skjei","D",178
"2018",8476871,"Tanner","Pearson","LW",128
"2018",8476872,"Scott","Laughton","C",146
"2018",8476873,"Mark","Jankowski","C",32
"2018",8476874,"Olli","Maatta","D",97
"2018",8476875,"Mike","Matheson","D",63
"2018",8476877,"Jordan","Schmaltz","D",10
"2018",8476878,"Zemgus","Girgensons","C",144
"2018",8476879,"Cody","Ceci","D",120
"2018",8476880,"Tom","Wilson","RW",234
"2018",8476881,"Tomas","Hertl","C",72
"2018",8476882,"Teuvo","Teravainen","LW",42
"2018",8476883,"Andrei","Vasilevskiy","G",1
"2018",8476884,"Derrick","Pouliot","D",76
"2018",8476885,"Jacob","Trouba","D",118
"2018",8476886,"Slater","Koekkoek","D",54
"2018",8476887,"Filip","Forsberg","LW",109
"2018",8476889,"Radek","Faksa","C",132
"2018",8476891,"Matt","Grzelcyk","D",64
"2018",8476892,"Colton","Parayko","D",163
"2018",8476894,"Brendan","Leipsic","LW",56
"2018",8476897,"Oskar","Sundqvist","C",175
"2018",8476902,"Esa","Lindell","D",172
"2018",8476905,"Chandler","Stephenson","C",43
"2018",8476906,"Shayne","Gostisbehere","D",46
"2018",8476907,"Mackenzie","MacEachern","LW",49
"2018",8476913,"Devin","Shore","C",94
"2018",8476915,"Jujhar","Khaira","LW",123
"2018",8476917,"Adam","Pelech","D",167
"2018",8476918,"Jimmy","Vesey","LW",79
"2018",8476919,"Chris","Tierney","C",30
"2018",8476921,"Jordan","Martinook","LW",226
"2018",8476922,"Boo","Nieves","C",33
"2018",8476923,"Damon","Severson","D",83
"2018",8476924,"Martin","Frk","RW",35
"2018",8476925,"Colton","Sissons","C",127
"2018",8476927,"Teddy","Blueger","C",53
"2018",8476931,"Jake","McCabe","D",103
"2018",8476934,"Brock","McGinn","LW",170
"2018",8476941,"Connor","Carrick","D",25
"2018",8476948,"Charles","Hudon","LW",73
"2018",8476953,"Trevor","Carrick","D",1
"2018",8476958,"Jaccob","Slavin","D",83
"2018",8476960,"Andreas","Athanasiou","LW",33
"2018",8476966,"Gemel","Smith","C",13
"2018",8476967,"Brett","Kulak","D",107
"2018",8476975,"Cedric","Paquette","C",284
"2018",8476979,"Erik","Gustafsson","D",100
"2018",8476981,"Josh","Anderson","RW",260
"2018",8476983,"Paul","LaDue","D",51
"2018",8476988,"Matt","Benning","D",109
"2018",8476994,"Vinnie","Hinostroza","LW",69
"2018",8477009,"Jake","Dotchin","D",54
"2018",8477010,"Joseph","Blandisi","LW",10
"2018",8477015,"Connor","Brown","RW",44
"2018",8477018,"Ben","Hutton","D",55
"2018",8477021,"Alexander","Kerfoot","C",32
"2018",8477034,"Jaycob","Megna","D",32
"2018",8477043,"Christian","Djoos","D",18
"2018",8477046,"Joakim","Ryan","D",56
"2018",8477073,"Kurtis","MacDermid","D",26
"2018",8477085,"Ashton","Sautner","D",25
"2018",8477205,"Andrej","Sustr","D",3
"2018",8477213,"Tim","Schaller","C",66
"2018",8477215,"Danny","DeKeyser","D",79
"2018",8477220,"Nate","Schmidt","D",38
"2018",8477240,"Carter","Rowney","RW",178
"2018",8477244,"Chad","Ruhwedel","D",40
"2018",8477290,"Michael","Raffl","LW",96
"2018",8477320,"Anton","Blidh","LW",6
"2018",8477337,"John","Gilmour","D",3
"2018",8477341,"Andreas","Johnsson","LW",75
"2018",8477343,"Tyler","Lewington","D",4
"2018",8477346,"MacKenzie","Weegar","D",127
"2018",8477353,"Tyler","Motte","C",200
"2018",8477355,"Will","Butcher","D",38
"2018",8477357,"Saku","Maenalanen","RW",63
"2018",8477365,"Connor","Clifton","D",72
"2018",8477366,"Luke","Johnson","C",31
"2018",8477380,"Jonny","Brodzinski","C",23
"2018",8477384,"Josh","Brown","D",80
"2018",8477399,"Tyrell","Goulbourne","LW",6
"2018",8477401,"John","Hayden","RW",97
"2018",8477402,"Pavel","Buchnevich","RW",60
"2018",8477404,"Jake","Guentzel","C",111
"2018",8477406,"Mattias","Janmark","C",31
"2018",8477407,"Anthony","Duclair","LW",32
"2018",8477413,"Sven","Andrighetto","RW",31
"2018",8477416,"Oliver","Bjorkstrand","RW",54
"2018",8477417,"Peter","Cehlarik","LW",5
"2018",8477425,"Miles","Wood","LW",97
"2018",8477426,"Nick","Paul","LW",28
"2018",8477429,"Andrew","Copp","C",80
"2018",8477433,"Ben","Harpur","D",89
"2018",8477435,"Ryan","Graves","D",32
"2018",8477444,"Andre","Burakovsky","LW",40
"2018",8477447,"Shea","Theodore","D",28
"2018",8477448,"Marko","Dano","C",16
"2018",8477450,"Jason","Dickinson","C",123
"2018",8477451,"Ryan","Hartman","RW",107
"2018",8477452,"Ian","McCoshen","D",41
"2018",8477454,"Adam","Erne","LW",168
"2018",8477455,"Jacob","de la Rose","LW",72
"2018",8477456,"J.T.","Compher","LW",48
"2018",8477458,"Valentin","Zykov","LW",26
"2018",8477461,"Remi","Elie","LW",30
"2018",8477462,"Robert","Hagg","D",258
"2018",8477463,"Steven","Santini","D",80
"2018",8477464,"Nic","Petan","LW",2
"2018",8477471,"Dillon","Heatherington","D",7
"2018",8477472,"Carl","Dahlstrom","D",33
"2018",8477473,"Justin","Bailey","RW",9
"2018",8477474,"Madison","Bowey","D",72
"2018",8477476,"Artturi","Lehkonen","LW",120
"2018",8477478,"William","Carrier","LW",320
"2018",8477479,"Tyler","Bertuzzi","LW",76
"2018",8477482,"Zach","Sanford","LW",66
"2018",8477488,"Brett","Pesce","D",63
"2018",8477492,"Nathan","MacKinnon","C",69
"2018",8477493,"Aleksander","Barkov","C",28
"2018",8477494,"Jonathan","Drouin","LW",55
"2018",8477495,"Seth","Jones","D",134
"2018",8477496,"Elias","Lindholm","C",105
"2018",8477497,"Sean","Monahan","C",41
"2018",8477498,"Darnell","Nurse","D",162
"2018",8477499,"Rasmus","Ristolainen","D",235
"2018",8477500,"Bo","Horvat","C",62
"2018",8477501,"Valeri","Nichushkin","RW",73
"2018",8477502,"Samuel","Morin","D",9
"2018",8477503,"Max","Domi","LW",53
"2018",8477504,"Josh","Morrissey","D",59
"2018",8477505,"Alexander","Wennberg","C",38
"2018",8477506,"Ryan","Pulock","D",157
"2018",8477507,"Nikita","Zadorov","D",287
"2018",8477509,"Mirco","Mueller","D",75
"2018",8477510,"Kerby","Rychel","LW",3
"2018",8477511,"Anthony","Mantha","RW",67
"2018",8477512,"Frederik","Gauthier","C",111
"2018",8477520,"Jean-Sebastien","Dea","C",21
"2018",8477527,"Ross","Johnston","LW",43
"2018",8477529,"Colby","Cave","C",73
"2018",8477573,"Nathan","Walker","LW",5
"2018",8477680,"Josh","Currie","RW",39
"2018",8477810,"Joel","Hanley","D",16
"2018",8477839,"Conor","Sheary","LW",29
"2018",8477845,"Trevor","van Riemsdyk","D",59
"2018",8477846,"Ryan","Carpenter","C",126
